idProd,nameProd,subCat,PCategory,SectionProduc,General
A175057024131010,LICUADORA 10 VEL DURAPRO B+D 5,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176057024081010,EXPRIMIDOR DE CÍTRICOS B+D 40 W,EXPRIMIDOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A177057024051010,CAFETERA B+D 12 TZ NEGRO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178057024051010,CAFETERA B+D 12 TZ BLANCO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A170058024051010,CAFETERA B+D 5 TZ,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172058024181010,PROCESADORA DE ALIMENTOS B+D 450 W  2 VEL.,PICATODO Y PROCESADOR,COCINA,PEQUEÑO  APARATO,ELECTRO
A173058024181010,PICATODO BLACK DECKER 70 W 1.5TZ,PICATODO Y PROCESADOR,COCINA,PEQUEÑO  APARATO,ELECTRO
A174058024051010,CAFETERA PRECOLADORA B+D 40 TZ,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175058024141010,OLLA ARROCERA FUNCION COCOLON,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170059024131010,LICUADORA TRICUADORA B+D 750 W,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171059024131010,LICUADORA B+D 2 VEL  550 W  1.,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173059024141010,OLLA ARROCERA B+D 20 TZ,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175059024131010,LICUADORA DURAPRO B+D 10 VEL +,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177059024121010,HORNO TOSTADOR B+D EVEN TOAST,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A179059024041010,BATIDORA CLASICA KITCHENAID,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A171042075051010,REFRIGERADORA ELECTROLUX 17 PI,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172042085051010,LAVADORA ELECTROLUX CYCLONE CARE 12KG DOBLE TANQUE,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A173042075051010,REFRIGERADORA WHIRLPOOL 440LT. CON DISPENSADOR,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170056025061010,DISPENSADOR DE AGUA MABE NEGRO,DISPENSADOR DE AGUA - MESA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170056026041010,BATIDORA DE PEDESTAL ELECTROLUX 2 EN 1 BLANCA 3.5 L,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A171056026051010,HERVIDOR DE AGUA ELECTROLUX,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173049086031010,LAVADORA WHIRLPOOL 19 KG IMPEL,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A175049076051010,REFRIGERADORA LG MULTIDOOR 695,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178044077051010,REFRIGERADORA INDURAMA SBS RI-995I BLACK STEEL,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179044077051010,REFRIGERADORA INDURAMA SIDE BY SIDE RI-990,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170055027051010,CAFETERA 12 TZS 1.8 L,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171055027051010,CAFETERA 12 TAZAS 700 W UMCO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172055027211010,TOSTADORA DE PAN NEGRO 750W**,TOSTADORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173055027121010,HORNO TOSTADOR 14 L,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A175055027101010,HORNILLA ELECTRICA REDONDA 1100 W UMCO,HORNILLAS ELECTRICAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176055027171010,PLANCHA ASADORA RECTANGULAR 14,PARRILLA ELECTRICA,COCINA,PEQUEÑO  APARATO,ELECTRO
A177055027081010,EXPRIMIDOR DE CITRICOS NEGRO 45 W UMCO,EXPRIMIDOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A178055027051010,CAPUCHINO EXPRESS 800 W UMCO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179045067031010,VITRINA FRIGORIFICA VERTICAL VFV 520 BLA SZ,VERTICAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A176057027091010,EXTRACTOR DE JUGOS BIG ECHEFPRO SL380J,EXTRACTOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A172058027151010,FREIDORA DE AIRE FLAVOR MASTER SILVER,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173058027151010,FREIDORA DE AIRE OSTER 5.5LT,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A177057028111010,MICROONDAS WHIRLPOOL 20LT SILVER ACABADO ESPEJO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179057028111010,MICROONDAS WHIRLPOOL 20L 0.7 BLANCO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A170050029121010,HORNO ELECTRICO DE MESA DE 12,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A172050029131010,LICUADORA KITCHENAID K150 48 O,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174040049021010,COCINA MABE 4 QUEM.60CM.EASY C,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A178040089031010,LAVADORA LG 18KG INVERTER BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179040089031010,LAVADORA SAMSUNG 17KG CROMA,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174043089031010,LAVADORA SAMSUNG CARGA FRONTAL,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174045079051010,SBS MABE 525 LT. DIGITAL SIN D,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175045079051010,SBS MABE 505 LT DIGITAL CON DI,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175047089031010,LAVADORA CARGA FRONTAL WHIRLPOOL 18KG BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A176047089051010,LAVADORA DE DOS TINAS ACROS 10.1 KG,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A177047089051010,LAVADORA DOS TINAS ACROS 13KG BLANCO CON VISTAS GRISES,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A178047089051010,LAVADORA DOS TINAS ACROS 15KG BLANCO CON VISTAS GRISES,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179047079051010,REFRIGERADOR FRENCH DOOR WHIRL,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170048069021010,CONGELADOR HORIZONTAL 141 LTS WHIRLPOOL,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A174048049021010,COCINA A GAS XPERT FLAMMA AL P,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A175048049021010,COCINA WHIRLPOOL 30PULG SIDE D,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A176048049021010,COCINA WHIRLPOOL 30PULG,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A177058029111010,MICROONDAS WHIRLPOOL 0.7 NEGRO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171043080032010,LAVADOR AUTOMATICA 16KG INDURAMA LRI16DGR,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A173044080022010,LAVADORA SECADORA LG 10.5 KG,AUTOMATICA HASTA 30 LBS,LAVADORAS,GAMA  BLANCA,ELECTRO
A174044090022010,TORRE DE LAVADO MABE 20KG,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A176055020232010,LAVAVAJILLAS LVI-14CR INDURAMA,ACCESORIOS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177045070022010,MINIBAR RI-120CR 92 LT CROMA INDURAMA,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178045070022010,MINIBAR RI-130CR 93 LT DOBLE PUERTA CROMA INDURAMA,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174046050022010,CAMPANA EXTRACTORA CEI-90VDNRCVIDRIO NEGRO INDURAMA,CAMPANAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A177046070042010,REFRI RI475 QZ CR INVER FRONT,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179046040022010,COCINA VITORIA C/T A GAS 21 PULG 4 Q. GOURMET KITCHEN,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A176058020152010,FREIDORA DE AIRE PRIMA 3.2 L N,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A172040081032010,LAVADORA AUTOMATICA LRI-19DGR 19K INDURAMA,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174040071052010,REFRIGERADORA SIDE BY SIDE SAMSUNG 685 PANTALLA,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170051021132010,LICUADORA OSTER MOTOR REVERSIBLE NEGRA,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171051021152010,SUPER FREIDORA DE AIRE OSTER 1,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A172041041022010,COCINA GRANADA QUARZO PLUS 24,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A171053021112010,MICROONDAS PANASONIC 1.2 PIES INVERTER,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172053021112010,MICROONDAS G.E. ESPEJO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171057021052010,HERVIDOR ELECTRICO 1.7LT ROJO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172057021052010,HERVIDOR ELECTRICO 1.7LT NEGRO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173057021052010,HERVIDOR ELECTRICO 1.7LT BLANC,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A179040082052010,LAVADORA SEMIAUTOMATICA DOBLE TINA15KG LRI-15BL INDURAMA,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A171051022152010,FREIDORA DE AIRE PRIMA 5LT.,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A175053022162010,OLLA OMI-CR MULTIFUNCION,OLLA LENTA,COCINA,PEQUEÑO  APARATO,ELECTRO
A176043072042010,REFRIGERADORA MABE RMA250FHEL 250LT,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177043042022010,COCINA MABE EM7640FX0 5 Q**,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A178043072062010,CAVA DE VINOS 12 BOTELLAS NEGRA GE,VINERAS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179043072062010,CAVA DE VINOS 8 BOTELLAS NEGRA GE,VINERAS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178046072052010,REFRIGERADORA ELECTROLUX 400 LT,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172057022142010,ARROCERA B+D 3.3 LTS 14 TZ BLANCA,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179047042022010,COCINA A GAS MABE 4Q,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A170058022132010,LICUADORA PERSONAL NUTRI MIX U,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174058022122010,HORNO TOSTADOR HTI-25CR AF25 L,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A175058022132010,LICUADORA INOX LIC-PPC 1.5LT INDURAMA,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176058022112010,MICROODAS INDURAMA 25L MWI-25NE,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178058022142010,OLLA ARROCERA INDURAMA 1.8 LITROS CROMA,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179048072032010,REFRIGERADOR INDURAMA RI-389D MANIJA INTEGRADA 270 LT,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170049042022010,COCINA INDURAMA BILBAO SPAZIO PLUS CROM,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A171049042022010,COCINA CORUNA SPAZIO PLUS CROMA INDURAMA TIPO,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A172049042022010,COCINA MERIDA SPAZIO PLUS CROMA INDURAMA TIP,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A173049042022010,COCINA MURCIA SPAZIO PLUS CROMA INDURAMA TIP,A GAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A174049082032010,LAVADORA METAL CARGA SUPERIOR WHIRLPOOL 19KG XPERT SYSTEM AGITADO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A175049082032010,LAVADORA CARGA SUPERIOR WHIRLPOOL 19KG XPERT SYSTEM,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A176049082032010,LAVADORA CARGA SUPERIOR WHIRLPOOL 20KG XPERT SYSTEM IMPELLER BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A177049082032010,LAVADORA CARGA SUPERIOR WHIRLPOOL 22KG XPERT SYSTEM IMPELLER BLANCO,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179059022042010,BATIDORA OSTER 750W 12VL PLANE,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A178041073052010,REFRIGERADORA LG FRENCH DOOR 6,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173053023132010,LICUADORA OSTER 700 W 3 VL 1.2,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172044073052010,REFRIGERADORA LG INSTAVIEW 626,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173044073022010,FRIGOBAR MABE 45.8 LT INOX,FRIGOBAR,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174054023062010,DISPENSADOR DE AGUA MABE BLANC,DISPENSADOR DE AGUA - MESA,COCINA,PEQUEÑO  APARATO,ELECTRO
A172045083022010,LAVADORA&SECADORA ELECTROLUX INVERTER 11KG,AUTOMATICA HASTA 30 LBS,LAVADORAS,GAMA  BLANCA,ELECTRO
A173045063022010,CONGELADOR FROST HORIZONTAL ELECTROLUX  508 LT BLANCO,HORIZONTAL,CONGELADORES,GAMA  BLANCA,ELECTRO
A175045073032010,REFRIGERADOR FROST TOP MOUNT ELECTROLUX  207 LT SILVER,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177045073052010,REFRIGERADORA LG INVERTER 626 LT 2 PTAS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A178045073052010,REFRIGERADORA LG INVERTER 601 LT 3 PUERTAS,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A177048073052010,REFRIGERADORA SMC 525LT,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A170049073032010,REFRIGERADORA INDURAMA RI- 395 CD QUA,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172059023212010,TOSTADOR DE PAN TPI-2CR800W 7 NIVELES,TOSTADORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173059023132010,LICUADORA OSTER 1.5LT 2 VEL. 5,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174059023132010,LICUADORA OSTER 1.5LT 2 VEL. 550 W NEGRA,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175059023132010,LICUADORA OSTER 1.5LT 2 VEL. 550 W BLANCA,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172053024152010,FREIDORA DE AIRE DE 3.5 LT B+D,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A173053024152010,FREIDORA DE AIRE DE 5 LT B+D,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170040085032010,LAVADORA AUTOMATICA 19KG INDURAMA,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A171040085052010,LAVADORA SEMIAUTOMATICA DOBLE TINA 11KG INDURAMA,SEMIAUTOMATICA DE 21 LSB EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A172040095022010,SECADORA A GAS 20 KG INDURAMA,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A171041045042010,COCINETA RAGAZZA 6Q CT INOX PLUS NEGRO,COCINETAS,COCINAS & COCINETAS,GAMA  BLANCA,ELECTRO
A172041075052010,REFRIGERADOR RI-770 SBS BASICA,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173051025052010,CAFETERA INDURAMA CAF-BCI 12 TZ,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A170052025052010,CAFETERA ENC-250SB 20 5L 100TZ WARENHAUS,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174053025232010,CUCHILLA CON ANILLO LICUADORA GK,ACCESORIOS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175053025122010,HORNO TOSTADOR DE CONVECCION 14LT B+D,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A176053025152010,FREIDORA AIRE PRIMA 1700 W 11LT NEGRO,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A177053025082010,JUGUERA DE ACERO INOXIDABLE ELECTROLUX,EXPRIMIDOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A177054025132010,LICUADORA DE INMERSION REFRESH KITCHEN AID,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178054025132010,LICUADORA OSTER 12 VEL JARRA VIDRIO BLSTEG7806W,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A172055025112010,MICROONDAS PRIMA 1000 W 34LT GRILL SILVER,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173055025112010,MICROONDAS ESPEJO GE 0.9,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A174045085032010,LAVADORA MABE 41.8LB CON INFUSOR**,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A178045075042010,REFRIGERADORA WHIRLPOOL TOP MOUNT 392 L INOX,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179055025152010,HORNO AIR FRYER UMCO 15LT,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170056025092010,EXTRACTOR DE JUGO OSTER 1.25LT 2 VEL,EXTRACTOR DE JUGO,COCINA,PEQUEÑO  APARATO,ELECTRO
A173058025192010,SANDUCHERA UMCO 2 PANES NEGRO,SANDUCHERAS Y WAFLERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176058025112010,MICROONDAS SMART INVERTER NEOCHEF 25 LT,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177058025152010,FREIDORA DE AIRE 2.5LT PHILIPS 1425 W,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A178048055042010,ENCIMERA A GAS EGI-604AI,PLACAS A GAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A179048055042010,ENCIMERA A GAS EGI-755AI,PLACAS A GAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A170049055042010,ENCIMERA A GAS EGI-905AI,PLACAS A GAS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A171049055032010,HORNO ELÉCTRICO INDURAMA HEI-75ENDF,HORNOS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A170052026192010,SANDUCHERA 2 REB AVANTI NEGRO,SANDUCHERAS Y WAFLERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A171052026032010,BATIDORA D/MANO 7VEL BISTRO BLANCA,BATIDORA DE MANO,COCINA,PEQUEÑO  APARATO,ELECTRO
A172052026192010,SANDUCHERA 2 REB AVANTI BLANCO,SANDUCHERAS Y WAFLERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A177042057032010,HORNO ELECTRICO EMPOTRABLE CON GRILL 60CM HEI-75ENDF,HORNOS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A179054027132010,LICUADORA OSTER 700W 1.5L SERIE PROF NEGRA,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A170055027052010,CAFETERA OSTER 12 TZ NEGR 1000W,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A173059027042010,BATIDORA DE PEDESTAL CLASICA 4.3LT KITCHENAID NEGRA,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A174059027042010,BATIDORA ARTISAN 4.7LT COLOR PISTACHIO KITCHENAID,BATIDORA DE PEDESTAL,COCINA,PEQUEÑO  APARATO,ELECTRO
A175059027132010,LICUADORA KITCHEN AID 5 VEL. VASO 6OZ COLOR HONEY,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176059027182010,MINI CHOPPER REFRESH 3.5 TZ ROJO KITCHENAID,PICATODO Y PROCESADOR,COCINA,PEQUEÑO  APARATO,ELECTRO
A170040058032010,HORNO ELÉCTRICO 60 CM STAINLESS EMPOTRABLE PARA COCINA,HORNOS,EMPOTRABLES,GAMA  BLANCA,ELECTRO
A171050028052010,TETERA 1.7L VASO DE VIDRIO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178043078042010,REFRIGERADORA INDURAMA RI- 425  309 LITROS QZ CROMA NOF S01,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A179054028052010,CAFETERA FUZYON 1.25 L UMCO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A170055028122010,HORNO TOSTADOR 10 L INOX 1000 W UMCO,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A172045088032010,LAVADORA SAMSUNG WA19T6260BW/AP INVERTER 19KG,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A173045088032010,LAVADORA LG WT18MBB 18KG NEGRA,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A179048098022010,SECADORA SEC-20BLG20 KG GAS SEC003,A GAS,SECADORAS,GAMA  BLANCA,ELECTRO
A174056029112010,HORNO MICROONDAS PANASONIC 0.9 PIES 900 WATTS NEGRO,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175056029112010,HORNO MICROONDAS PANASONIC 41LT 1200 WATTS,HORNOS MICROONDAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176049089032010,TORRE DE LAVADO MABE ELECTRICA 20KG,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174051020053010,CAFETERA B+D 5 TZ NEGRO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A175051020123010,HORNO CON AIR FRYER 5FUNC B+D,HORNOS TOSTADORES,COCINA,PEQUEÑO  APARATO,ELECTRO
A173042070033010,REFRIGERADORA ECOLINE 11 PIES NO FROST TITANIUM,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A174042070033010,REFRIGERADORA ECOLINE 13 PIES NO FROST TITANIUM,REFRIGERADORA 200 A 299 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A175052020053010,CAFETERA OSTER 35TZ AUTOM NEGRO,CAFETERAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A176052020133010,LICUADORA OSTER 450W 6VL 1.75 V/PICHEL NEGRO,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
A178052020153010,FREIDORA DE AIRE OSTER 1000W 4LT DIGITAL,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179052020143010,OLLA ARROCERA OSTER 700W 10T 1.8L MULTIUSO BLANCA,OLLA ARROCERA,COCINA,PEQUEÑO  APARATO,ELECTRO
A171043070053010,REFRIGERADORA ELECTROLUX 431 LITROS IF55S,REFRIGERADORA 400 A MAS LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A172043070043010,REFRI ELECTROLUX TW42  382 LT,REFRIGERADORA 300 A 399 LITROS,REFRIGERADORES & NEVERAS,GAMA  BLANCA,ELECTRO
A173043080033010,LAVADORA ELECTROLUX 16KG EWIF16,AUTOMATICA 31 LBS EN ADELANTE,LAVADORAS,GAMA  BLANCA,ELECTRO
A174055020153010,HORNO FREIDOR DE AIRE DIG 11.6 QUARTS 35070/35073 HAMILTON BEACH,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A179059020153010,FREIDORA DE AIRE GUZZINI 4L PANTALLA DIGITAL NEGRA,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170050021153010,FREIDORA DE AIRE GUZZINI 4L PANTALLA DIGITAL ROJA,OLLA FREIDORA,COCINA,PEQUEÑO  APARATO,ELECTRO
A170051021133010,LICUADORA UMCO PULSE MIX GRIS,LICUADORAS,COCINA,PEQUEÑO  APARATO,ELECTRO
